0.13244565002279596,0.08979463537332635,0.20282664604477046,0.16477427637181333,0.2359560376026977,0.17420275458459625
0.12318185194017207,0.07817576007253757,0.17790589951739139,0.2235733190578149,0.23805454030157808,0.1591086291105061
0.12198005018104463,0.029873157325926308,0.18164588904844123,0.23103140826221044,0.2704251100393698,0.1650443851430076
0.11684872732693527,0.04203468744701192,0.15531996446394128,0.29973358042047216,0.18105896000211508,0.20500408033952425
0.10335243611789746,0.03406032748289121,0.11168752603569847,0.47602494190418937,0.10791983626798693,0.1669549321913366
0.14290949554728025,0.07215404623807758,0.22610379535745462,0.15268933399643925,0.24394472802553036,0.16219860083521795
0.0,0.0,0.0926,0.4444,0.0,0.463
0.14263265354143784,0.028613433643002534,0.2639408107006758,0.1833147423771273,0.243557957083727,0.13794040265402951
0.0520745728436151,0.11282439556836764,0.11861738452459271,0.3413552961175615,0.08580522839681236,0.2893231225490507
0.09743766175635511,0.03371446578096849,0.15947470537673883,0.31079327283816405,0.17611533838820986,0.22246455585956362
0.10522083252052308,0.01144511939727987,0.11096353927214145,0.5215372427887379,0.11075297219442175,0.14008029382689605
0.1481274230697618,0.02933747884934411,0.2573768347478836,0.2554695492420829,0.16799116338047324,0.14169755071045434
0.10577441945351501,0.009088392179842097,0.17767859992552612,0.4431357182527339,0.0920647222012754,0.17225814798710753
0.13775384405069788,0.028250700362219675,0.16888713786390638,0.39666517469183366,0.17288399625068723,0.09555914678065518
0.16877483583519284,0.07896361947314472,0.28927563542124946,0.1774922761718741,0.14653239173710123,0.13896124136143767
0.1411459015439626,0.0362976269871557,0.23572958231352323,0.22047384964097824,0.209571035725681,0.15678200378869928
0.1331267335053024,0.051565419340774486,0.17563508281037943,0.37301851104374767,0.11238185666811158,0.1542723966316846
0.13163148336564143,0.04204196794460268,0.17500101219811406,0.21756186864965255,0.2302713362133915,0.2034923316285979
0.12192518978838357,0.037496136087460594,0.18318417667010017,0.23614913563592624,0.22817669198702367,0.19306866983110588
0.02708551860178103,0.005878241642294853,0.12888671058683282,0.5035150111295587,0.13339774867266593,0.20123676936686663
0.14764092951238866,0.04677998555061212,0.20454964703297548,0.24671607854300512,0.21864357291419811,0.13566978644682046
0.1068378817678152,0.028364012674295825,0.16495161841375078,0.4325816385708502,0.14942005404853942,0.11784479452474869
0.11400245729671163,0.028043978032431135,0.14207861526187046,0.3868956698051085,0.1904786329503136,0.13850064665356474
0.1176,0.0,0.0588,0.0,0.1176,0.7059
0.12355326755198516,0.034107808688600236,0.15285862238984857,0.4190433025031623,0.11755448410616161,0.15288251476024214
0.12279786221955531,0.03667554046875207,0.19000886303529999,0.1662664900191922,0.2908654491382609,0.19338579511893947
0.10407242681093631,0.03883578655409999,0.18777251661151365,0.2731662814566002,0.2042651604978652,0.19188782806898472
0.10712295572401818,0.0337147417633764,0.20664114766062142,0.2212146319853591,0.21600193578828913,0.21530458707833577
0.12390359555603123,0.03035453942553098,0.17932683114174974,0.292939925246319,0.2027791181924858,0.17069599043788317
0.03679484488594527,0.0103673962369135,0.1366726612960954,0.4913615646667377,0.07579789731087987,0.2490056356034283
